income,education_years,land_owned,age,employment_years,has_collateral,num_dependents,credit_score,district,gender,caste,loan_approved
56752,0,0.339,19,0,0,8,319,Pune,1,1,0
86288,11,0.0525,46,0,0,0,564,Chennai,1,0,0
17064,0,0.36400000000000005,60,22,0,0,97,Jaipur,1,1,0
11082,0,2.124,53,16,0,7,305,Chennai,0,1,0
68747,0,2.18,38,27,0,1,177,Bhopal,1,0,0
48933,0,6.87,38,20,1,8,476,Lucknow,0,0,0
21973,0,0.28,65,18,0,8,404,Delhi,1,0,0
26077,0,0.37,38,32,0,3,146,Mumbai,1,0,0
99480,11,1.07,21,19,0,1,570,Kolkata,1,0,0
178985,10,1.96,18,15,1,2,622,Pune,0,0,1
70165,0,0.07,43,26,0,0,369,Patna,1,0,0
121336,5,3.2200000000000006,68,35,1,2,549,Kolkata,0,1,0
64875,0,0.020000000000000004,19,26,0,4,89,Kolkata,1,1,0
53827,0,0.8310000000000001,26,10,0,2,130,Hyderabad,1,1,0
75759,0,0.36,62,12,0,2,644,Kolkata,1,0,0
67880,11,3.9000000000000004,35,32,0,5,208,Kolkata,0,1,0
58001,1,6.04,65,22,0,2,843,Kolkata,0,0,1
53536,13,2.94,65,5,0,2,265,Mumbai,0,1,0
50045,0,0.11000000000000001,59,23,0,8,57,Bhopal,1,1,0
33015,10,2.155,58,13,0,1,176,Kolkata,1,0,0
65652,2,0.8390000000000001,28,0,0,0,393,Pune,1,1,0
52508,7,0.653,42,26,1,7,24,Bhopal,1,1,0
90572,8,2.008,43,15,0,2,369,Kolkata,0,1,0
51229,6,0.7210000000000001,53,16,0,6,75,Pune,1,1,0
91841,0,0.024,59,16,0,1,550,Pune,0,1,0
175829,10,5.92,52,38,1,7,805,Jaipur,0,0,1
49636,6,8.47,55,12,1,8,482,Lucknow,0,0,0
69480,0,0.357,20,19,0,7,153,Chennai,1,1,0
39262,16,1.08,58,10,1,7,568,Patna,0,0,0
95435,14,4.21,52,9,0,7,577,Chennai,0,0,0
93328,13,2.908,67,38,0,6,519,Hyderabad,0,1,0
101347,12,0.2675,57,15,0,1,142,Delhi,1,0,0
56844,1,2.06,39,37,1,7,731,Patna,0,0,0
79754,3,1.48,25,23,0,4,825,Bhopal,0,0,0
117148,0,3.188,32,32,0,5,522,Patna,0,1,0
59883,2,0.252,62,16,1,3,231,Chennai,0,1,0
35777,13,2.748,24,35,1,0,518,Pune,0,1,0
49832,5,1.4640000000000002,36,34,0,4,220,Chennai,0,1,0
47173,0,0.756,57,0,0,2,517,Patna,1,1,0
112741,3,3.8560000000000003,59,15,0,8,586,Delhi,0,1,0
57296,0,0.11499999999999999,34,19,0,3,137,Patna,1,1,0
73443,0,0.785,18,32,1,1,218,Pune,1,0,0
70434,0,0.81,62,23,0,3,340,Bhopal,1,1,0
48829,7,0.665,46,17,1,2,435,Pune,1,0,0
52820,12,0.86,30,10,0,2,721,Kolkata,0,1,0
22022,9,0.8250000000000001,65,16,0,4,224,Hyderabad,1,1,0
59733,13,3.948,46,30,0,0,440,Delhi,0,1,0
106839,6,2.228,58,20,0,4,426,Pune,0,1,0
45448,20,2.78,59,2,1,7,378,Delhi,0,0,0
14718,3,0.399,23,3,0,8,472,Jaipur,1,1,0
188946,8,1.7,22,39,0,0,376,Patna,0,0,1
22657,14,7.62,51,40,1,1,561,Hyderabad,0,0,0
94323,5,1.9325,28,16,1,1,121,Mumbai,1,0,0
112292,5,3.5,26,16,1,5,196,Kolkata,0,1,0
83105,14,0.10800000000000001,55,37,0,0,523,Bhopal,0,1,0
170650,18,5.62,57,35,1,0,311,Chennai,0,0,1
62527,0,0.21400000000000002,58,27,0,1,6,Lucknow,1,1,0
14888,15,1.364,26,18,0,3,425,Lucknow,0,1,0
49668,1,3.14,25,1,0,1,336,Mumbai,0,1,0
69028,7,1.92,61,16,0,3,473,Patna,0,0,0
22287,0,6.38,57,29,0,2,786,Kolkata,0,0,0
26763,10,1.6375,20,1,0,2,400,Delhi,1,0,0
41527,10,2.385,30,26,0,8,428,Bhopal,1,0,0
64888,8,1.9375,36,27,0,7,356,Patna,1,0,0
32305,2,3.2159999999999997,51,32,0,8,336,Patna,0,1,0
98300,18,5.32,49,0,1,0,550,Hyderabad,0,0,0
163746,2,1.87,66,17,1,4,520,Delhi,0,0,1
54208,4,1.065,33,0,0,3,457,Lucknow,1,0,0
93470,13,1.3725,53,18,0,8,342,Delhi,1,0,0
38117,14,2.712,35,24,0,2,390,Delhi,0,1,0
52104,4,2.4320000000000004,31,27,0,4,516,Hyderabad,0,1,0
32602,9,3.94,47,21,0,7,433,Patna,0,0,0
42299,0,0.265,19,16,0,4,494,Patna,1,1,0
103801,0,1.68,30,16,0,8,846,Jaipur,0,0,1
22512,9,1.735,44,3,0,1,302,Delhi,1,0,0
60157,11,1.6125,70,7,0,5,280,Lucknow,1,0,0
28724,12,2.748,69,36,0,4,566,Chennai,0,1,0
40002,1,1.492,34,15,0,8,376,Patna,0,1,0
142015,13,2.62,48,16,0,6,783,Kolkata,0,0,1
31636,8,1.9,32,22,0,7,621,Kolkata,1,0,0
79772,13,7.74,37,14,1,6,788,Bhopal,0,0,1
23275,0,0.45599999999999996,22,4,1,4,351,Delhi,1,1,0
52866,12,1.53,24,31,1,4,649,Bhopal,1,0,0
40559,11,3.74,35,26,0,3,533,Hyderabad,0,0,0
78386,0,2.808,28,20,0,1,588,Lucknow,0,1,0
26808,0,2.09,49,0,0,8,395,Delhi,1,0,0
30268,7,0.6880000000000001,67,0,0,2,458,Lucknow,1,1,0
167826,0,5.13,44,6,1,2,752,Jaipur,0,0,1
53640,9,0.459,43,1,0,2,412,Pune,1,1,0
85831,20,6.42,54,3,1,7,317,Pune,0,0,0
127217,5,6.8,62,40,1,5,371,Delhi,0,0,1
36967,0,2.236,45,35,0,0,557,Jaipur,0,1,0
121532,0,6.25,67,34,1,2,654,Kolkata,0,0,1
50502,8,0.097,19,0,1,3,150,Delhi,1,1,0
155975,0,9.52,37,17,0,1,560,Bhopal,0,0,1
96909,16,3.164,21,23,0,5,259,Bhopal,0,1,0
31215,14,0.935,30,23,0,0,225,Kolkata,1,0,0
36091,5,0.5630000000000001,41,25,0,0,522,Lucknow,1,1,0
66292,7,0.188,65,1,0,7,582,Chennai,0,1,0
60648,7,0.41,55,1,1,3,429,Bhopal,0,0,0
77545,9,0.6275,57,1,0,0,290,Lucknow,1,0,0
55622,0,0.6900000000000001,65,14,1,6,405,Pune,1,1,0
84503,0,3.408,62,14,1,8,212,Pune,0,1,0
6218,0,0.559,46,3,1,6,535,Hyderabad,1,1,0
54495,4,1.33,53,8,0,0,316,Jaipur,1,0,0
59059,6,0.40199999999999997,19,9,1,0,45,Jaipur,1,1,0
51237,0,0.16200000000000003,58,5,0,0,273,Mumbai,1,1,0
95980,7,0.472,35,16,0,7,312,Pune,0,1,0
26303,20,7.61,66,14,1,6,563,Kolkata,0,0,0
176633,6,9.28,25,11,1,2,666,Patna,0,0,1
86719,11,4.58,32,15,1,2,304,Chennai,0,0,0
40974,4,0.659,58,23,0,2,268,Hyderabad,1,1,0
49751,0,0.9140000000000001,34,14,0,1,420,Lucknow,1,1,0
55677,7,0.225,40,29,0,3,465,Kolkata,1,0,0
12272,6,1.925,19,25,0,6,188,Hyderabad,1,0,0
34623,3,6.17,23,33,0,8,657,Hyderabad,0,0,0
120228,13,5.99,46,15,0,2,685,Lucknow,0,0,1
64064,3,0.29300000000000004,44,25,1,6,324,Pune,1,1,0
197828,15,6.84,54,39,1,3,780,Hyderabad,0,0,1
112624,6,7.95,66,6,0,0,478,Lucknow,0,0,0
61620,8,0.11299999999999999,51,24,0,4,255,Hyderabad,1,1,0
82410,0,2.136,35,3,0,7,598,Chennai,0,1,0
101206,9,1.01,59,6,0,2,510,Hyderabad,0,0,0
46350,11,2.1825,27,9,0,3,486,Delhi,1,0,0
81697,10,1.27,55,0,0,2,285,Pune,1,0,0
37920,0,2.02,61,2,0,7,333,Mumbai,1,0,0
109593,7,1.4720000000000002,34,19,0,7,708,Delhi,0,1,1
35130,0,0.3125,30,2,0,3,292,Chennai,1,0,0
35589,2,0.1025,69,6,0,1,248,Lucknow,1,0,0
89553,19,2.82,65,16,0,2,302,Chennai,0,0,0
83344,0,2.44,59,33,1,2,369,Patna,0,0,0
22928,4,0.5599999999999999,44,3,0,3,51,Patna,1,1,0
62638,20,0.22,70,27,0,1,736,Hyderabad,0,0,1
60611,1,2.084,19,34,0,1,557,Chennai,0,1,0
66475,12,0.98,51,0,0,2,213,Jaipur,1,0,0
9745,11,1.4425,48,18,0,0,205,Mumbai,1,0,0
168962,5,7.02,40,21,0,7,817,Bhopal,0,0,1
65272,2,0.634,24,15,0,5,429,Patna,1,1,0
37397,0,3.94,55,1,0,2,222,Pune,0,1,0
107241,12,1.38,50,30,1,0,669,Mumbai,0,0,1
107158,2,1.72,29,21,1,2,583,Lucknow,0,1,0
91785,10,1.7000000000000002,62,0,1,0,482,Chennai,0,1,0
107204,5,1.0425,29,5,0,2,301,Pune,1,0,0
69630,0,2.656,36,24,0,3,348,Hyderabad,0,1,0
38130,4,0.49000000000000005,26,27,1,5,202,Delhi,1,1,0
116437,0,2.068,27,35,0,6,722,Mumbai,0,1,0
58963,8,1.7280000000000002,34,40,0,6,281,Pune,0,1,0
32323,0,0.992,67,0,1,8,345,Kolkata,1,1,0
78777,0,2.32,57,0,0,7,561,Delhi,1,0,0
180904,0,3.08,56,0,0,3,549,Lucknow,0,0,1
178038,15,1.12,58,18,0,5,482,Hyderabad,0,0,1
56863,0,0.8400000000000001,27,24,0,0,301,Delhi,1,1,0
100860,9,2.4925,29,21,1,7,399,Bhopal,1,0,0
16650,3,0.29300000000000004,32,3,0,5,88,Hyderabad,1,1,0
78852,2,3.58,48,9,1,1,724,Mumbai,0,0,0
52580,4,0.9420000000000001,32,25,0,7,284,Delhi,1,1,0
59307,0,2.8440000000000003,45,15,0,3,309,Jaipur,0,1,0
69207,0,0.296,21,31,0,8,247,Lucknow,1,1,0
24341,0,1.4525,53,20,1,3,308,Mumbai,1,0,0
67309,0,0.944,18,6,0,0,90,Pune,1,1,0
159353,8,8.12,61,10,0,6,464,Pune,0,0,1
27257,0,0.742,51,25,0,4,547,Lucknow,1,1,0
5875,0,0.7370000000000001,64,27,0,4,329,Delhi,1,1,0
106357,17,1.78,34,29,0,3,840,Patna,0,0,1
95002,4,2.0625,56,26,0,5,199,Bhopal,1,0,0
98251,2,1.1039999999999999,55,8,0,0,348,Pune,0,1,0
103726,4,3.7200000000000006,61,17,0,2,724,Chennai,0,1,1
64224,0,1.46,68,18,0,6,272,Hyderabad,0,1,0
105386,7,2.145,50,30,0,7,498,Chennai,1,0,0
46815,9,0.266,38,0,0,8,208,Lucknow,1,1,0
99815,1,2.06,43,5,0,0,373,Patna,0,1,0
127571,2,0.42800000000000005,63,32,0,3,443,Lucknow,0,1,0
90218,5,2.64,53,31,0,1,426,Patna,0,1,0
43388,0,2.09,22,7,0,1,567,Bhopal,1,0,0
88609,1,7.18,50,10,0,0,820,Patna,0,0,1
24077,3,5.23,18,21,0,4,778,Bhopal,0,0,0
19774,14,0.1125,70,27,0,1,396,Kolkata,1,0,0
46361,6,0.933,23,14,0,3,128,Delhi,1,1,0
53877,0,2.8200000000000003,54,25,0,8,481,Kolkata,0,1,0
169893,9,7.46,19,30,1,2,813,Jaipur,0,0,1
119365,14,3.18,70,28,1,7,539,Patna,0,1,1
84743,10,2.9920000000000004,22,4,1,5,536,Jaipur,0,1,0
14249,0,0.44100000000000006,43,29,1,4,465,Jaipur,1,1,0
167267,18,7.34,58,24,1,1,471,Lucknow,0,0,1
50861,5,1.5625,68,25,0,2,207,Delhi,1,0,0
56246,9,2.135,70,3,0,7,619,Patna,1,0,0
108874,4,3.208,64,21,0,8,262,Delhi,0,1,0
41373,4,0.041,30,0,0,6,516,Lucknow,1,1,0
27353,12,1.516,29,19,0,0,730,Kolkata,0,1,0
39804,7,0.0875,22,20,0,5,441,Jaipur,1,0,0
138786,17,1.02,19,28,1,6,764,Jaipur,0,0,1
104574,0,1.5025,21,18,0,5,260,Hyderabad,1,0,0
12547,0,2.185,44,8,0,1,255,Mumbai,1,0,0
30288,13,0.48,67,4,0,8,509,Kolkata,0,1,0
38647,0,0.451,70,4,0,2,394,Kolkata,1,1,0
23145,6,2.2775,27,6,0,5,275,Lucknow,1,0,0
24332,8,2.035,30,6,0,5,158,Delhi,1,0,0
68153,0,0.52,61,9,0,7,281,Pune,1,1,0
9560,0,0.772,19,0,0,3,537,Kolkata,1,1,0
22565,3,1.3075,43,14,0,5,663,Mumbai,1,0,0
87503,0,0.395,32,4,0,0,165,Pune,1,0,0
76117,9,0.3125,63,0,1,8,363,Hyderabad,1,0,0
57328,0,0.188,27,16,1,8,546,Bhopal,1,1,0
67720,16,1.404,39,10,0,6,629,Hyderabad,0,1,0
54558,0,0.931,57,3,0,0,277,Lucknow,1,1,0
40314,0,0.8,42,4,0,2,405,Patna,1,1,0
36949,8,1.7320000000000002,32,8,0,4,225,Lucknow,0,1,0
50012,1,1.2325,30,29,0,3,639,Mumbai,1,0,0
89954,7,0.665,25,0,0,4,390,Chennai,1,0,0
38411,0,7.04,38,9,0,6,537,Patna,0,0,0
108375,10,2.0075,38,14,0,8,286,Bhopal,1,0,0
93797,4,2.39,39,14,1,0,675,Mumbai,0,0,0
43749,0,0.168,63,22,1,4,380,Lucknow,0,1,0
82040,2,1.56,50,31,0,2,351,Jaipur,1,0,0
37042,3,5.63,62,36,0,2,745,Patna,0,0,0
67930,16,4.02,44,33,1,1,717,Kolkata,0,0,1
68097,6,0.6440000000000001,57,7,0,5,153,Kolkata,1,1,0
62085,14,1.3775,67,32,0,5,487,Chennai,1,0,0
31691,13,1.004,39,31,0,2,266,Jaipur,0,1,0
37547,9,0.995,47,29,0,0,649,Chennai,1,0,0
185286,7,4.28,26,39,1,6,353,Hyderabad,0,0,1
113538,6,3.5200000000000005,62,4,0,1,221,Kolkata,0,1,0
109671,14,2.4025,52,8,0,7,468,Kolkata,1,0,0
63901,20,8.93,35,21,0,2,529,Mumbai,0,0,0
41107,7,0.7190000000000001,59,30,0,0,435,Mumbai,1,1,0
98047,3,1.4625,22,32,0,8,260,Lucknow,1,0,0
51260,2,0.6890000000000001,44,9,1,4,287,Pune,1,1,0
7373,6,0.9390000000000001,23,19,1,0,321,Chennai,1,1,0
99772,13,1.0,49,12,0,5,621,Jaipur,0,1,0
9958,0,0.535,25,0,0,2,166,Jaipur,1,1,0
59363,5,0.6900000000000001,56,10,0,3,462,Delhi,1,1,0
81428,13,1.6975,38,25,0,7,575,Chennai,1,0,0
194362,4,2.52,35,3,0,4,372,Pune,0,0,0
22787,6,1.4675,31,0,0,5,389,Lucknow,1,0,0
64984,13,3.184,32,40,0,3,398,Kolkata,0,1,0
97711,16,4.75,59,9,1,5,846,Bhopal,0,0,1
26900,4,3.172,43,27,0,2,362,Chennai,0,1,0
184230,13,3.6,70,33,0,0,377,Jaipur,0,0,1
60450,6,0.9390000000000001,61,30,0,5,307,Jaipur,1,1,0
12025,0,0.534,49,10,0,0,327,Hyderabad,1,1,0
100530,17,5.96,56,35,1,2,720,Kolkata,0,0,1
36563,19,0.31,45,2,1,7,535,Lucknow,0,0,0
101977,8,0.425,56,14,0,6,581,Patna,1,0,0
84936,6,2.532,60,16,0,7,718,Delhi,0,1,0
151848,11,4.2,49,6,0,1,337,Delhi,0,0,0
118635,4,2.032,30,25,0,6,605,Mumbai,0,1,0
85130,6,0.1575,32,9,0,3,553,Kolkata,1,0,0
63680,10,3.3360000000000003,35,5,1,0,538,Jaipur,0,1,0
65359,10,3.14,56,30,0,2,210,Kolkata,0,1,0
176779,4,1.85,23,28,1,4,504,Jaipur,0,0,1
101850,12,1.585,28,0,1,7,300,Mumbai,1,0,0
97879,19,8.18,49,34,1,1,339,Hyderabad,0,0,1
66101,3,0.641,57,8,0,1,422,Chennai,1,1,0
54241,6,0.31000000000000005,37,3,0,7,156,Lucknow,1,1,0
32922,11,1.64,50,27,0,8,287,Delhi,1,0,0
109833,14,0.525,57,15,0,0,201,Bhopal,1,0,0
67098,2,3.18,25,9,0,1,401,Kolkata,0,0,0
104859,0,0.96,68,29,0,3,268,Pune,0,1,0
49125,0,0.557,52,20,0,2,344,Lucknow,1,1,0
15526,9,1.08,22,38,0,0,609,Chennai,0,0,0
83760,18,9.33,52,9,0,3,739,Hyderabad,0,0,1
22464,6,0.334,64,30,0,1,158,Hyderabad,1,1,0
9486,1,0.219,31,19,0,4,113,Bhopal,1,1,0
43541,0,4.97,38,17,0,0,835,Delhi,0,0,0
94083,11,2.77,64,40,1,7,462,Mumbai,0,0,1
197099,16,5.35,41,16,1,1,585,Mumbai,0,0,1
32195,0,1.3960000000000001,34,10,0,2,234,Chennai,0,1,0
13041,4,0.33,35,0,0,2,152,Mumbai,1,0,0
42578,6,0.266,51,8,1,3,195,Delhi,1,1,0
44250,0,1.095,29,27,1,6,567,Pune,1,0,0
89744,7,0.3,33,35,0,8,391,Jaipur,0,0,0
79611,13,1.9275,21,0,0,2,347,Lucknow,1,0,0
20109,3,6.22,42,27,1,0,585,Patna,0,0,0
35347,14,1.5025,51,24,0,0,354,Lucknow,1,0,0
69615,6,5.46,45,2,1,5,401,Mumbai,0,0,0
63376,9,2.3600000000000003,63,7,1,4,319,Lucknow,0,1,0
62859,3,0.935,28,0,0,6,265,Mumbai,1,1,0
55389,0,0.0225,30,0,0,6,461,Mumbai,1,0,0
76356,11,0.192,48,28,0,2,714,Jaipur,0,1,1
112229,0,0.764,42,36,0,6,702,Jaipur,0,1,0
62950,6,0.167,56,3,1,8,15,Bhopal,1,1,0
113802,5,0.7240000000000001,27,8,0,7,515,Pune,0,1,0
98309,15,6.72,41,40,0,2,689,Pune,0,0,1
141446,15,4.59,18,18,1,4,469,Patna,0,0,1
66913,1,2.48,70,8,0,7,238,Delhi,1,0,0
172215,6,2.27,42,31,1,1,341,Kolkata,0,0,1
21154,5,3.11,45,34,1,6,309,Delhi,0,0,0
109119,11,3.936,53,13,1,6,609,Patna,0,1,1
67124,9,0.8320000000000001,35,7,0,7,467,Pune,1,1,0
43608,9,1.175,23,12,0,0,168,Bhopal,1,0,0
36407,0,1.3875,19,3,0,7,326,Delhi,1,0,0
35581,8,8.43,20,23,0,0,813,Chennai,0,0,0
198720,13,4.81,63,33,0,2,509,Delhi,0,0,1
29306,6,0.8240000000000001,25,7,0,8,318,Jaipur,0,1,0
127401,9,3.312,48,20,0,3,216,Patna,0,1,0
116384,2,2.152,65,7,0,8,397,Delhi,0,1,0
54793,0,0.6120000000000001,36,27,0,0,635,Patna,0,1,0
33641,6,1.265,67,7,1,7,631,Chennai,1,0,0
189480,19,4.13,23,9,0,2,577,Pune,0,0,1
29974,0,2.1925,31,6,0,6,299,Pune,1,0,0
91530,15,0.504,20,3,0,1,696,Mumbai,0,1,0
198341,3,8.75,65,25,0,6,429,Chennai,0,0,1
101547,4,1.28,18,6,0,6,478,Hyderabad,1,0,0
61240,0,1.01,61,27,0,8,123,Delhi,1,0,0
41461,9,0.6480000000000001,47,31,1,1,262,Delhi,0,1,0
50488,11,7.01,63,37,0,7,453,Mumbai,0,0,0
58136,12,3.708,36,3,0,4,685,Bhopal,0,1,0
13381,1,0.375,36,32,0,8,508,Jaipur,1,1,0
49842,7,0.968,26,8,1,7,276,Kolkata,0,1,0
137720,0,5.55,24,34,1,2,581,Lucknow,0,0,1
35284,6,1.99,63,19,0,2,657,Jaipur,1,0,0
11752,7,0.01,54,28,0,7,548,Hyderabad,1,0,0
112772,0,2.524,67,8,0,8,722,Jaipur,0,1,0
82784,7,2.388,58,1,0,1,305,Mumbai,0,1,0
105091,14,0.795,70,0,0,2,420,Chennai,1,0,0
83040,11,1.804,24,4,0,7,722,Hyderabad,0,1,0
25734,0,0.24700000000000003,26,1,0,1,366,Lucknow,1,1,0
35787,1,1.975,21,19,0,7,164,Jaipur,1,0,0
67326,1,6.35,42,14,1,4,792,Pune,0,0,0
44235,0,0.533,66,5,0,5,315,Chennai,1,1,0
93208,2,0.9825,29,14,0,3,308,Kolkata,1,0,0
65861,14,2.91,23,12,1,2,351,Delhi,0,0,0
32495,2,0.8230000000000001,35,7,0,7,331,Pune,1,1,0
50806,6,0.451,57,21,0,8,498,Lucknow,1,1,0
54325,11,2.004,38,39,1,7,497,Mumbai,0,1,0
24078,1,5.21,32,7,1,8,709,Bhopal,0,0,0
94091,13,1.12,20,8,1,0,442,Patna,1,0,0
50549,15,1.024,19,29,0,4,409,Jaipur,0,1,0
23611,3,0.12,58,8,0,6,343,Patna,1,1,0
47644,0,0.2475,57,26,0,7,490,Chennai,1,0,0
25975,1,0.7570000000000001,21,0,0,1,291,Mumbai,1,1,0
195858,7,2.24,49,23,1,3,736,Bhopal,0,0,1
52908,0,0.05600000000000001,19,16,0,6,246,Kolkata,1,1,0
73057,0,1.995,63,0,0,4,338,Lucknow,1,0,0
145406,13,1.54,46,24,0,0,833,Lucknow,0,0,1
140150,15,6.25,19,13,1,1,818,Patna,0,0,1
172087,18,3.39,51,38,1,4,771,Hyderabad,0,0,1
31408,0,0.504,44,32,0,5,529,Patna,0,1,0
28557,1,0.414,56,8,0,0,43,Bhopal,1,1,0
105827,13,0.15,61,30,1,2,364,Bhopal,0,0,0
117215,5,8.41,55,9,1,5,545,Lucknow,0,0,1
94798,6,1.2825,35,0,0,5,190,Patna,1,0,0
53431,0,0.13899999999999998,53,30,0,6,157,Pune,1,1,0
111640,13,0.9480000000000001,36,24,0,2,654,Hyderabad,0,1,0
103805,7,1.7920000000000003,44,37,1,0,204,Lucknow,0,1,0
49757,15,0.756,62,36,0,6,402,Chennai,0,1,0
39826,20,2.69,37,29,1,2,459,Jaipur,0,0,0
41374,8,0.534,38,25,0,4,74,Chennai,1,1,0
172702,7,8.33,40,17,1,3,437,Jaipur,0,0,1
68723,0,0.40199999999999997,47,15,0,0,478,Bhopal,1,1,0
40580,5,0.7170000000000001,42,18,0,6,302,Hyderabad,1,1,0
17324,14,3.508,48,26,0,3,566,Mumbai,0,1,0
62216,0,0.21600000000000003,44,30,1,0,471,Jaipur,1,1,0
63011,15,3.228,51,20,0,5,513,Chennai,0,1,0
48662,20,7.57,25,18,1,3,608,Lucknow,0,0,0
113818,10,3.57,36,38,1,3,827,Kolkata,0,0,1
167360,4,9.9,58,22,1,1,839,Pune,0,0,1
39353,5,0.263,43,30,0,0,162,Patna,1,1,0
33720,2,1.02,45,14,0,2,234,Jaipur,0,1,0
69609,0,1.93,21,0,0,4,574,Bhopal,1,0,0
104900,6,1.74,48,34,1,8,484,Mumbai,0,1,0
31357,4,0.331,33,11,0,6,101,Kolkata,1,1,0
86018,0,0.4475,68,19,0,3,507,Kolkata,1,0,0
81309,0,3.0600000000000005,27,14,0,7,387,Jaipur,0,1,0
95960,16,3.144,55,15,0,3,494,Kolkata,0,1,0
51781,0,1.4175,65,24,0,5,168,Pune,1,0,0
35101,0,0.9570000000000001,27,3,0,0,517,Pune,1,1,0
61781,4,0.31800000000000006,62,30,0,5,147,Bhopal,1,1,0
177962,2,2.2,26,38,1,4,510,Kolkata,0,0,1
166094,5,6.77,56,19,1,1,671,Jaipur,0,0,1
90108,12,3.032,53,28,0,0,226,Lucknow,0,1,0
198651,20,2.25,68,2,0,5,798,Bhopal,0,0,1
30499,0,0.07700000000000001,53,0,0,1,154,Hyderabad,1,1,0
15508,10,0.8109999999999999,36,0,0,8,229,Patna,1,1,0
44757,0,0.977,36,14,0,8,299,Bhopal,1,1,0
6204,0,0.645,29,17,0,0,157,Kolkata,1,1,0
46929,1,0.695,30,17,0,4,366,Kolkata,1,0,0
107447,9,9.97,42,6,1,7,450,Patna,0,0,0
129994,2,8.93,53,9,0,3,598,Pune,0,0,1
19276,7,1.2825,42,0,0,2,173,Chennai,1,0,0
78234,9,3.3000000000000003,45,11,0,4,402,Mumbai,0,1,0
31082,9,8.16,59,31,0,4,766,Mumbai,0,0,1
10179,7,3.74,70,30,0,7,665,Hyderabad,0,1,0
119264,1,3.3640000000000003,56,21,0,5,623,Bhopal,0,1,0
11648,7,2.5760000000000005,47,16,0,1,317,Jaipur,0,1,0
33805,3,0.609,22,11,1,0,291,Hyderabad,1,1,0
8560,0,0.467,34,11,0,2,209,Pune,1,1,0
191572,8,6.26,35,7,1,1,510,Patna,0,0,1
11192,0,0.795,60,25,0,3,387,Delhi,1,1,0
38626,10,2.4225,64,14,1,2,515,Bhopal,1,0,0
82434,12,1.868,38,37,1,8,303,Chennai,0,1,0
114464,0,2.2960000000000003,39,27,0,4,303,Hyderabad,0,1,0
82771,14,1.7800000000000002,56,12,0,3,247,Delhi,0,1,0
48308,0,2.672,67,28,0,8,654,Chennai,0,1,0
52562,1,0.63,23,0,0,3,357,Delhi,1,1,0
89131,6,0.18,67,10,0,5,755,Delhi,0,0,0
126087,0,2.164,33,17,0,0,525,Jaipur,0,1,0
22529,3,0.22,19,16,0,1,640,Kolkata,1,0,0
116757,12,0.26,68,21,0,3,797,Patna,0,0,1
102033,0,1.9775,18,26,0,8,447,Kolkata,1,0,0
62842,3,0.6475,47,20,0,5,449,Pune,1,0,0
54063,20,3.41,60,20,1,5,726,Chennai,0,0,0
46197,0,0.064,69,0,0,8,442,Mumbai,1,1,0
85410,13,0.7200000000000001,54,11,0,3,274,Patna,0,1,0
34254,0,0.766,65,27,0,2,450,Bhopal,1,1,0
12806,14,1.9760000000000002,40,23,1,6,496,Lucknow,0,1,0
87099,1,8.81,18,31,0,6,786,Patna,0,0,1
61461,1,0.397,36,18,0,8,4,Kolkata,1,1,0
115655,12,1.076,63,31,0,5,550,Mumbai,0,1,0
16653,0,0.34800000000000003,20,23,0,1,187,Hyderabad,1,1,0
92447,0,1.7825,19,23,0,5,145,Bhopal,1,0,0
58585,5,5.55,54,25,1,7,461,Kolkata,0,0,0
23076,1,2.26,34,2,1,5,249,Pune,1,0,0
41017,18,6.02,45,17,0,8,832,Patna,0,0,1
76822,4,1.2325,35,30,0,3,529,Jaipur,1,0,0
124424,7,3.144,50,4,0,2,252,Kolkata,0,1,0
87050,2,2.37,32,7,0,4,352,Mumbai,1,0,0
15882,0,0.35600000000000004,39,2,1,2,105,Pune,1,1,0
11717,0,0.25,58,26,0,1,8,Delhi,1,1,0
68394,0,0.6160000000000001,44,2,0,1,49,Lucknow,1,1,0
31475,14,1.2475,54,14,1,3,641,Hyderabad,1,0,0
66073,0,3.9560000000000004,49,33,0,2,621,Chennai,0,1,0
93123,5,1.848,62,16,1,8,215,Jaipur,0,1,0
106939,14,0.185,36,1,0,6,321,Hyderabad,1,0,0
91976,15,3.908,45,17,1,5,297,Kolkata,0,1,0
99878,15,8.44,45,7,0,7,468,Jaipur,0,0,0
72056,7,1.78,27,25,0,8,811,Chennai,0,0,1
95459,0,2.2625,37,0,0,2,349,Hyderabad,1,0,0
22733,5,1.364,42,23,0,6,329,Lucknow,0,1,0
112316,7,1.508,38,2,0,8,387,Lucknow,0,1,0
60542,3,0.9060000000000001,31,29,1,0,60,Kolkata,1,1,0
86698,9,1.325,39,0,0,8,236,Jaipur,1,0,0
36964,7,0.13799999999999998,70,26,0,6,238,Bhopal,1,1,0
69792,10,0.369,43,8,1,3,47,Jaipur,1,1,0
26478,14,1.805,61,0,0,5,567,Jaipur,1,0,0
27245,7,0.6960000000000001,28,35,0,5,647,Kolkata,0,1,0
51560,13,2.3600000000000003,24,21,0,5,472,Bhopal,0,1,0
191037,6,6.95,34,30,1,1,724,Patna,0,0,1
77512,13,0.86,35,25,0,4,636,Bhopal,1,0,0
97968,2,2.7760000000000002,24,23,0,6,384,Hyderabad,0,1,0
64780,0,0.884,37,0,0,5,179,Jaipur,1,1,0
